address,flag,minTimeBetweenSentTnx,maxTimeBetweenSentTnx,avgTimeBetweenSentTnx,minTimeBetweenRecTnx,maxTimeBetweenRecTnx,avgTimeBetweenRecTnx,lifetime,sentTransactions,receivedTransactions,createdContracts,numUniqSentAddress,numUniqRecAddress,minValSent,maxValSent,avgValSent,minValReceived,maxValReceived,avgValReceived,totalTransactions,totalEtherSent,totalEtherReceived,totalEtherSentContracts,totalEtherBalance,activityDays,dailyMax,ratioRecSent,ratioSentTotal,ratioRecTotal,giniSent,giniRec,txFreq,stdBalanceEth
0x2789b7b3557f39643198433daebf6b43512be65b,1,362.000000,70951.000000,19431.833333,565.000000,1516537965.000000,54170270.750000,5,6,28,0,6,26,0.153089,12.663330,2.274403,0.009500,2.000000,0.487614,34,13.646418882199784,13.653193882199782,0,0.006774999999997533,5,12,4.0,0.17142857142857143,0.8,0.7650505647373841,0.5802161888541153,6.8,3.944677627433342
0xb9cfb36060785f6800b1ab9ccc9b4f341d097399,1,892.000000,14488.000000,7690.000000,37.000000,1516551882.000000,38896894.871795,6,2,39,0,2,34,10.000000,14.095527,12.047763,0.004650,10.000000,0.620442,41,24.095526980000002,24.197248980000005,0,0.10172200000000231,2,40,13.0,0.047619047619047616,0.9285714285714286,0.08498521218077788,0.7582396547970958,6.833333333333333,8.616057685359483
0x75dbe6e21e38a05a82ad64281a9e28a627619273,1,60.000000,144931.000000,16506.068182,6.000000,1515520391.000000,30953211.489796,23,44,49,0,23,32,0.000000,19.000000,2.297727,0.001348,18.742823,2.069214,93,101.10000000000004,101.39147076808926,0,0.29147076808922634,14,32,1.0888888888888888,0.46808510638297873,0.5212765957446809,0.87199888300985,0.721656375459645,4.043478260869565,11.171453965049016
0x93574d7c405717d80520944ee1cb72d327b01df5,1,96.000000,43253.000000,14493.000000,204.000000,1516402014.000000,29165541.634615,3,3,52,0,3,49,18.188261,20.000000,19.396087,0.104217,9.700000,1.119078,55,58.18826051827922,58.192040518279214,0,0.003779999999991901,3,27,13.0,0.05357142857142857,0.9285714285714286,0.02075721638973199,0.539994608745821,18.333333333333332,18.246842971326355
0xd5edb088b7382b397238f5010d14cf10dd395007,1,0,0,0,31769.000000,1516254044.000000,505691036.666667,26,1,3,0,1,3,1.296139,1.296139,1.296139,0.000000,1.067000,0.432333,4,1.296139,1.297,0,0.0008610000000000007,4,1,1.5,0.2,0.6,0,0.5484450029297089,0.15384615384615385,0.5036790298619622
0xac513396ee50091972ee6fc07d120b6ad360b233,1,0,0,0,139.000000,1516653730.000000,108338746.142857,2,0,14,0,0,14,0.000000,0.000000,0.000000,0.032400,1.480000,0.589409,14,0,8.251730313,0,8.251730313,2,13,14.0,0.0,0.9333333333333333,0,0.4404045933503558,7.0,2.4413601431999448
0x94d55b6f8b53903026399ab45294140eafbfbf44,1,0,0,0,145.000000,1516654089.000000,94795028.687500,6,1,16,0,1,16,10.899731,10.899731,10.899731,0.000000,2.157113,0.681364,17,10.89973062,10.90182162,0,0.002091000000000065,2,16,8.0,0.05555555555555555,0.8888888888888888,0,0.5111410306146937,2.8333333333333335,3.619606573921039
0x26f7eb488661c33c43089ad61944f3231222b32f,1,3368.000000,91234829.000000,22958153.000000,5723.000000,1516111075.000000,253105430.166667,1093,4,6,0,3,6,0.156923,2.085400,1.060581,0.008852,2.001300,0.707393,10,4.24232319,4.24436019,0,0.0020370000000005106,10,1,1.2,0.36363636363636365,0.5454545454545454,0.34093523910089096,0.6200964931792867,0.009149130832570906,1.461472893630917
0xcae77a05ab518492144944fb50572ebfa3595870,1,824.000000,1257.000000,1040.500000,5571922.000000,1518304215.000000,761938068.500000,65,2,2,0,1,2,0.984000,3.076082,2.030041,0.990000,3.076502,2.033251,4,4.0600819999999995,4.066502,0,0.006420000000000314,3,2,0.6666666666666666,0.4,0.4,0.25764035023724396,0.25654750660161946,0.06153846153846154,1.2560203879598253
0xbbdef8b12babd3ab6018566bc17ec3aa302b8348,1,0.000000,45556.000000,5839.625000,43.000000,1516549702.000000,56186052.666667,7,16,27,0,14,26,0.000000,32.690896,5.386935,0.099266,30.209405,3.192380,43,86.190956835,86.19426780999999,0,0.00331097499999089,7,17,1.588235294117647,0.36363636363636365,0.6136363636363636,0.8224237738131784,0.709725897112923,6.142857142857143,14.780824109898132
0x6122ee683dbee50fd432fe5bdd8ac055aa3d42b1,1,53.000000,118709.000000,59381.000000,147.000000,1516743667.000000,89230923.823529,4,2,17,0,2,15,6.710012,6.711000,6.710506,0.006135,6.200000,0.789643,19,13.421011787718971,13.42392278771897,0,0.0029109999999992198,4,14,5.666666666666667,0.1,0.85,3.681586313814465e-05,0.6328826048787092,4.75,3.3135653986760913
0xdf3e77cd5e563f93fc7eca905d3302e95f9bb150,1,153.000000,6612.000000,3382.500000,438.000000,1516824787.000000,108352803.214286,2,2,14,0,2,10,20.743290,27.000000,23.871645,0.100000,30.147097,3.410244,16,47.74328980312513,47.743415803125124,0,0.00012599999999451938,2,11,4.666666666666667,0.11764705882352941,0.8235294117647058,0.06552449775104863,0.7170111498926273,8.0,11.567178495627866
0xd9d25dce4c3765855c76f3d2baccc0755c4d0bc5,1,0,0,0,0,0,0,1,1,1,0,1,1,0.039139,0.039139,0.039139,0.040000,0.040000,0.040000,2,0.039139,0.04,0,0.0008610000000000007,1,2,0.5,0.3333333333333333,0.3333333333333333,0,0,2.0,0.0195695
0x9b521529d04329c2b0a9f9b7db18ed775c6ca8fc,1,232.000000,158129.000000,79180.500000,0,0,0,2,2,1,0,2,1,7.743038,13.000000,10.371519,20.743290,20.743290,20.743290,3,20.74303780312513,20.74328980312513,0,0.0002519999999996969,2,2,0.3333333333333333,0.5,0.25,0.12671630346728527,0,1.5,8.558480211154464
0x545f5e5c54d8ac72af1c7de8c070387b73841a24,1,0.000000,4042652.000000,57310.184211,0.000000,1516450095.000000,13545097.125000,58,76,112,0,62,104,0.000000,50.200000,0.669117,0.000761,9.500000,0.190628,188,50.852856804805455,21.350367473881217,0,-29.502489330924238,58,44,1.4545454545454546,0.4021164021164021,0.5925925925925926,0.9865041116725727,0.9008200222947872,3.2413793103448274,20.606057014720136
0xe0b13c073e8173b06062c69a160ebb54e2af86c3,1,107.000000,447876.000000,151964.000000,99.000000,1516892854.000000,41001291.405405,8,3,37,0,3,30,0.500328,17.327000,11.713428,0.000000,8.440836,0.949807,40,35.140285161,35.142868161,0,0.0025830000000013342,3,23,9.25,0.07317073170731707,0.9024390243902439,0.3192285203767979,0.6258881926625836,5.0,12.642952219715557
0x88436c2a2f427f2aa641dfd8c6763facf2bad7bf,1,19604.000000,311436.000000,117348.333333,778.000000,1516397548.000000,151716518.600000,13,3,10,0,2,9,0.010950,11.870507,4.293469,0.005000,8.000000,1.285516,13,12.880407494,12.85515691,0,-0.02525058400000013,6,6,2.5,0.21428571428571427,0.7142857142857143,0.613829296073709,0.704637583327827,1.0,4.625230142563193
0x0d9786138578fcdcce04435592545ef08422d755,1,535916.000000,1752473.000000,1144194.500000,0.000000,1517226760.000000,38904559.641026,28,2,39,0,2,35,21.150000,63.049081,42.099540,0.000000,6.000000,2.158984,41,84.1990806528496,84.20036165284958,0,0.001280999999977439,3,39,13.0,0.047619047619047616,0.9285714285714286,0.24880960830246157,0.45621779075134394,1.4642857142857142,24.181885903067375
0xbb53be0690ae7256833099a1f01125eb33445692,1,5.000000,8193630.000000,135936.153153,43.000000,1512047756.000000,16522264.010309,1224,111,97,0,69,84,0.000000,50.287272,0.696925,0.000064,23.000000,0.615425,208,77.35868807549721,59.69626695240851,0,-17.662421123088706,145,14,0.8660714285714286,0.5311004784688995,0.46411483253588515,0.9459844947325641,0.8966448522417644,0.16993464052287582,23.669284594897395
0xbe11d0d38ef4857224032afc9c96647492f726ce,1,0,0,0,529.000000,1517208609.000000,151731387.500000,46,1,10,0,1,10,4.473939,4.473939,4.473939,0.010000,1.001000,0.447438,11,4.47393863,4.47437963,0,0.0004409999999994696,3,9,5.0,0.08333333333333333,0.8333333333333334,0,0.475124109188717,0.2391304347826087,1.3684317481340404
0xdafc2a2d4e070f863cfcb5887bc2516e05e18877,1,8.000000,14169.000000,421.000000,0.000000,1516769112.000000,17864443.247059,21,148,85,0,119,76,0.000000,40.000000,0.850223,0.003100,17.200000,1.486016,233,125.83296993678684,126.31132127478689,0,0.4783513380000528,21,118,0.5704697986577181,0.6324786324786325,0.36324786324786323,0.9358002966942393,0.7297563960737614,11.095238095238095,11.894442227891824
0xac1a4f4d49715e31f54cb8e0bf867bb9170c10cb,1,0,0,0,0,0,0,4,1,1,0,1,1,0.328139,0.328139,0.328139,0.329000,0.329000,0.329000,2,0.328139,0.329,0,0.0008610000000000007,2,1,0.5,0.3333333333333333,0.3333333333333333,0,0,0.5,0.1640695
0x08986f5cecd3cb8882e4a34a16961e3124377291,1,0,0,0,77.000000,1524188328.000000,762094202.500000,12,1,2,0,1,1,0.989139,0.989139,0.989139,0.000000,0.990000,0.495000,3,0.989139,0.99,0,0.0008610000000000007,2,2,1.0,0.25,0.5,0,0.4999998989899194,0.25,0.46648766836648536
0x8b1b4f3a25444005ecd37f7b0c12bc5078c13443,1,0,0,0,0,0,0,1,1,1,0,1,1,0.020407,0.020407,0.020407,0.021268,0.021268,0.021268,2,0.02040679,0.02126779,0,0.0008610000000000007,1,2,0.5,0.3333333333333333,0.3333333333333333,0,0,2.0,0.010203395
0x5d82db63cf0c54d47006d416bdc7dab09ea2f3f1,1,326.000000,106211.000000,53268.500000,0.000000,1517089825.000000,101139468.666667,2,2,15,0,2,14,0.109958,1.400000,0.754979,0.100000,0.110000,0.100667,17,1.509958,1.5100000000000005,0,4.2000000000541604e-05,2,16,5.0,0.1111111111111111,0.8333333333333334,0.4271780503592748,0.0061810093124631624,8.5,0.4760985271681791
0xa82c7c0ef05080463e4ac55db8b8531007f3a66c,1,55.000000,19078.000000,5060.250000,771.000000,1517092690.000000,189685705.000000,5,4,8,0,1,8,0.099887,0.212594,0.177590,0.004260,0.200000,0.089165,12,0.71036036,0.7133213599999999,0,0.0029609999999998804,5,5,1.6,0.3076923076923077,0.6153846153846154,0.11912163475921725,0.3197840825525454,2.4,0.11207461742537451
0x414bca672494b8f078112c52ae258f9e8de1a4a0,1,0,0,0,2000.000000,340058.000000,161398.000000,6,0,3,1,0,3,0.000000,0.000000,0.000000,0.100000,0.100000,0.100000,4,0,0.30000000000000004,0.0,0.30000000000000004,3,2,3.0,0.0,0.6,0,0.0,0.6666666666666666,0.11180339887498951
0x774148e22f021972bfe082e1548e5d9dc6e1d76e,1,817.000000,3149.000000,2050.333333,51.000000,1517005914.000000,303419229.400000,2,3,5,0,3,5,0.051000,0.837937,0.395965,0.050000,0.847937,0.239587,8,1.1878950000000001,1.1979374,0,0.010042399999999896,2,6,1.25,0.3333333333333333,0.5555555555555556,0.4416421772749388,0.5328739661713684,4.0,0.25196204747140866
0xeecc46a74cea6133a12672bd62d5167877b4d521,1,88.000000,39984.000000,16021.250000,1630.000000,1517099416.000000,379279238.000000,1,4,4,0,2,4,0.000000,0.875000,0.423750,0.190000,0.288921,0.219730,8,1.6949999999999998,0.8789210000000001,0,-0.8160789999999998,1,8,0.8,0.4444444444444444,0.4444444444444444,0.5081119744868497,0.08441113164385344,8.0,0.4665740568497507
0xe5b913f91f2b90c5cd04d711e1eb3214c56dba98,1,934.000000,1553660347.000000,320820551.200000,3378.000000,44550042.000000,13674828.500000,1217,5,4,0,5,4,0.000000,0.358180,0.124964,0.007492,0.364466,0.162435,9,0.6248195321762756,0.6497405911762756,0,0.024921058999999968,7,3,0.6666666666666666,0.5,0.4,0.6293010810992854,0.5107184650016632,0.007395234182415777,0.17532798304339722
0xd9cd7461f960e56364a294f124aac77b25e2b784,1,60.000000,863043.000000,77557.083333,351.000000,1517147175.000000,303430390.000000,11,12,5,0,9,4,0.000000,17.947682,1.619863,0.000575,16.651041,3.798673,17,19.4383619709,18.993363441,0,-0.4449985299000012,11,4,0.38461538461538464,0.6666666666666666,0.2777777777777778,0.8995924776665254,0.750102374737621,1.5454545454545454,9.114129935243012
0xf5c86c5ba5291da78a2b4119dd7aef99e3508362,1,79.000000,11561986.000000,1822427.222222,175.000000,1517159167.000000,758579671.000000,190,9,2,0,7,2,0.000000,0.344949,0.055435,0.000257,0.500000,0.250128,11,0.498919384,0.500257,0,0.0013376159999999304,11,1,0.2,0.75,0.16666666666666666,0.7893160521188368,0.4994860643684888,0.05789473684210526,0.20994598687606422
0xb2172027cb233198a3945a2c864f1ec5b7e3b3da,1,1011.000000,2324433.000000,487391.000000,252.000000,1517210784.000000,216753112.714286,41,7,7,0,7,7,0.004000,0.573212,0.170796,0.001000,0.987000,0.171657,14,1.195573,1.2015999999999998,0,0.0060269999999997825,5,6,0.875,0.4666666666666667,0.4666666666666667,0.6039254866274061,0.7667391386458794,0.34146341463414637,0.43097644168304716
0x7bb386c33486fe345168d0af94bef03897e16022,1,0,0,0,1299.000000,1517321579.000000,305059111.400000,93,1,5,0,1,5,0.440000,0.440000,0.440000,0.046000,0.100000,0.089200,6,0.44,0.446,0,0.006000000000000005,3,4,2.5,0.14285714285714285,0.7142857142857143,0,0.096860877958657,0.06451612903225806,0.15682686844627952
0x94b40ecc7b38f5a9316b03dac4fc663e4d10cd15,1,0,0,0,192.000000,1517652674.000000,379414945.750000,5,1,4,0,1,4,2.934812,2.934812,2.934812,0.435673,1.000000,0.733918,5,2.934812,2.935673,0,0.0008610000000000007,2,4,2.0,0.16666666666666666,0.6666666666666666,0,0.1867528077203684,1.0,1.061428802851967
0xd1bdd067f5f1cbd358e2dde444f8d9f41de8ae76,1,1480.000000,10949.000000,6214.500000,0,0,0,1,2,1,0,1,1,1.898404,2.100000,1.999202,4.000000,4.000000,4.000000,3,3.998404,4.0,0,0.0015960000000001529,1,3,0.3333333333333333,0.5,0.25,0.025209557352905927,0,3.0,1.6330330436349279
0xfa956f10da5e16f120eb299df963c1f7563bf66b,1,0,0,0,3208.000000,1517653364.000000,505887622.666667,2,1,3,0,1,3,1.565019,1.565019,1.565019,0.065880,1.000000,0.521960,4,1.565019492786086,1.565880492786086,0,0.0008610000000000007,2,3,1.5,0.2,0.6,0,0.3976971561382976,2.0,0.665501923347806
0x9eb041af96d44583110565abec79aedf22eb60b5,1,53.000000,3967201.000000,1520992.000000,123.000000,1509925753.000000,101228119.466667,169,4,15,0,3,14,0.000000,0.057523,0.014381,0.000000,0.010000,0.003867,19,0.0575227243,0.058010000000000006,0,0.0004872757000000047,17,3,3.0,0.2,0.75,0.7499947847060873,0.4641378577236123,0.11242603550295859,0.01968477072720221
0xc9a08162b95915edf6570f0439757e1f655de576,1,0,0,0,0,0,0,53,1,1,0,1,1,0.999139,0.999139,0.999139,1.000000,1.000000,1.000000,2,0.999139,1.0,0,0.0008610000000000007,2,1,0.5,0.3333333333333333,0.3333333333333333,0,0,0.03773584905660377,0.4995695
0x7eb28833082eb28fd423ab30df20afde98c47dbf,1,4628.000000,5577963.000000,1886115.000000,22.000000,1517527605.000000,23735491.015625,84,3,64,0,3,61,0.299139,38.249013,22.959342,0.001000,5.000000,1.076259,67,68.8780266099419,68.8805466099419,0,0.0025200000000040745,9,32,16.0,0.04411764705882353,0.9411764705882353,0.36731476405977204,0.5209126586706462,0.7976190476190477,20.076284499298993
0x636e5292882e2342aaf82d651322aea09a3e5392,1,16823.000000,317699.000000,164413.666667,829.000000,1517770437.000000,379445733.500000,6,3,4,0,3,4,0.113116,1.919000,0.813150,0.149935,1.080000,0.609984,7,2.43944971,2.43993505,0,0.00048534000000000077,4,4,1.0,0.375,0.5,0.49352211703380366,0.3688821819036237,1.1666666666666667,0.7482697030003294
0xe276c66af8853cdd91c1a25608b4e8b599f4da0e,1,54.000000,42332.000000,21193.000000,1406.000000,1517887276.000000,253013747.000000,3,2,6,0,2,6,7.850000,11.668278,9.759139,0.300000,18.000000,3.253333,8,19.518278000000002,19.520000000000003,0,0.0017220000000008895,3,3,2.0,0.2222222222222222,0.6666666666666666,0.09781287982666421,0.7561475177413672,2.6666666666666665,7.9565102757869255
0xe350160e3c8a07e92ec58ddcb8df81a73aedc6f9,1,868872.000000,2843090.000000,1855981.000000,615.000000,1518029902.000000,94915338.187500,51,2,16,0,2,15,2.000000,10.000000,6.000000,0.006000,3.000000,0.751625,18,12.0,12.026,0,0.0259999999999998,10,9,5.333333333333333,0.10526315789473684,0.8421052631578947,0.3333333277777779,0.42995379278845264,0.35294117647058826,3.536343380693232
0xf021428381172ef96988b31f241f4000259488f7,1,1786465.000000,9143508.000000,5464986.500000,0,0,0,127,2,1,0,2,1,0.047000,0.053060,0.050030,0.102500,0.102500,0.102500,3,0.10006000000000001,0.1025,0,0.002439999999999984,3,1,0.3333333333333333,0.5,0.25,0.03028177037423472,0,0.023622047244094488,0.04087428857688739
0xdefb014b9e2f3bd81cdb084821f99b681cfca695,1,687.000000,164584.000000,82635.500000,338679.000000,1517670059.000000,759004369.000000,6,2,2,0,2,2,0.100000,5.898000,2.999000,1.000000,5.000000,3.000000,4,5.997999999999999,6.0,0,0.002000000000000668,4,1,0.6666666666666666,0.4,0.4,0.48332775980901105,0.33333332222222256,0.6666666666666666,2.7474808006608527
0x74104e8c7f546c7398d198f6678310ce9d1b8814,1,8382.000000,75585.000000,41983.500000,261279.000000,1517911395.000000,759086337.000000,4,2,2,0,2,2,0.099139,0.499139,0.299139,0.100000,0.500000,0.300000,4,0.598278,0.6,0,0.0017220000000000013,3,2,0.6666666666666666,0.4,0.4,0.3342926417843739,0.3333332222222592,1.0,0.2060517426776585
0x4c569022016eba68ea10dee702670dc82d2749af,1,0,0,0,0,0,0,3,1,1,0,1,1,0.499139,0.499139,0.499139,0.500000,0.500000,0.500000,2,0.499139,0.5,0,0.0008610000000000007,2,1,0.5,0.3333333333333333,0.3333333333333333,0,0,0.6666666666666666,0.2495695
0x16b9c4333559256ca7d87b28c6fb2e8415b4711f,1,0,0,0,88.000000,1518284557.000000,303658708.800000,32,1,5,0,1,5,3.930678,3.930678,3.930678,0.110000,2.000000,0.786308,6,3.930678,3.931539,0,0.0008610000000000007,2,5,2.5,0.14285714285714285,0.7142857142857143,0,0.5158284687207135,0.1875,1.6603001835212075
0x89e5124b5162a0ceec512e8ba97cd5e6f065fd13,1,30.000000,1739.000000,884.500000,8.000000,1518256058.000000,84373429.500000,6,2,18,0,2,18,8.758778,8.759072,8.758925,0.065000,8.000000,0.968429,20,17.517850318999997,17.431715000000004,0,-0.08613531899999316,6,7,6.0,0.09523809523809523,0.8571428571428571,8.382335483510405e-06,0.5904412792357128,3.3333333333333335,5.712671335443363
0x9e009c57b36ac7e3382697b4c9d3e7092a1cdb42,1,75.000000,30575.000000,12257.000000,69.000000,1518278631.000000,116824316.538462,6,5,13,0,3,12,0.000000,10.301920,2.069384,0.006176,5.000000,0.796373,18,10.34692,10.352846105001195,0,0.00592610500119406,6,13,2.1666666666666665,0.2631578947368421,0.6842105263157895,0.7982603132980485,0.6919791637747726,3.0,2.724441604031749
0x0af16719353eddc122eaf834638406c499197860,1,0,0,0,2614.000000,1518453211.000000,759227912.500000,11,1,2,0,1,2,1.049139,1.049139,1.049139,0.500000,0.550000,0.525000,3,1.049139,1.05,0,0.0008610000000000007,2,2,1.0,0.25,0.5,0,0.023809519274377303,0.2727272727272727,0.4284657749383906
0x602026bd56bf9ca9d86926669e4353035aca2a88,1,17.000000,61005.000000,30511.000000,52.000000,1518367478.000000,303732568.000000,5,2,5,0,2,4,1.164716,1.164905,1.164811,0.030000,1.000000,0.466000,7,2.3296219999999996,2.33,0,0.00037800000000043354,5,3,1.6666666666666667,0.25,0.625,4.056451728524795e-05,0.3673818954116105,1.4,0.7731687774063241
0x629b2aa7fdda8f7527d6f8ea742c1d5774e567ea,1,21.000000,28778.000000,14399.500000,0.000000,1518181642.000000,56247946.481481,7,2,27,0,2,27,13.702065,13.702548,13.702307,0.035349,13.000000,1.015021,29,27.404613413,27.405579412999998,0,0.000965999999998246,7,9,9.0,0.06666666666666667,0.9,8.812384783451226e-06,0.6825886323010183,4.142857142857143,10.19031009716423
0x4bde78ead56a30055d33bf84f52e420b0f6070ba,1,874.000000,43975629.000000,4981034.111111,272.000000,1518214378.000000,216920119.714286,522,9,7,0,6,7,0.078336,2.000000,0.774260,0.198500,4.100000,0.996584,16,6.96833586,6.976084859999999,0,0.007748999999999562,10,5,0.7,0.5294117647058824,0.4117647058823529,0.37619870075790596,0.5408237706796213,0.03065134099616858,2.036070011012954
0x169b6c7ed548e45ba9d87b2d32ff27e2d00051ef,1,111.000000,15668487.000000,1106164.312500,253.000000,1514378113.000000,58810423.076923,785,48,26,0,28,16,0.000000,10.550000,0.542200,0.000300,3.145300,0.949084,74,26.025580916968,24.6761969755,0,-1.3493839414679982,72,2,0.5306122448979592,0.64,0.3466666666666667,0.8120592812895715,0.4237011461431375,0.09426751592356689,2.6424478628165966
0x9546748f47a77408dfbff0dc22505b2e9a75fda4,1,95.000000,101116.000000,50605.500000,26.000000,1518786402.000000,217007879.285714,5,2,7,0,2,5,3.343278,3.344000,3.343639,0.000000,3.099000,0.955571,9,6.687277958999999,6.689,0,0.0017220410000007291,5,4,2.3333333333333335,0.2,0.7,5.398616468706331e-05,0.4868119858749176,1.8,1.7777601162221779
0x9cdfc5b0aca4527a0916412e9dbd6ad85556a494,1,0,0,0,0.000000,1519196423.000000,75961168.150000,7,1,20,0,1,19,15.354139,15.354139,15.354139,0.000000,1.000000,0.767750,21,15.354139,15.355,0,0.0008610000000004447,2,20,10.0,0.045454545454545456,0.9090909090909091,0,0.22430801376645867,3.0,4.803793974106385
0xb0dba64e6a353a74cc78e8a98914c4dff517ba7d,1,647.000000,960.000000,803.500000,2260.000000,1518683774.000000,759343017.000000,1,2,2,0,1,2,0.200000,0.390000,0.295000,0.200000,0.400000,0.300000,4,0.5900000000000001,0.6000000000000001,0,0.010000000000000009,1,4,0.6666666666666666,0.4,0.4,0.16101689457054422,0.16666661111112965,4.0,0.16207637088730734
0xccdf72de615b5158bb37931bbce645aa69221520,1,0,0,0,113924.000000,1518861622.000000,759487773.000000,8,1,2,0,1,2,1.930782,1.930782,1.930782,0.593334,1.338309,0.965822,3,1.93078208,1.93164308,0,0.0008610000000000007,3,1,1.0,0.25,0.5,0,0.1928344968538912,0.375,0.8075155260731367
0x4bb1c210e3921e0f051ed00e898b9605c902114e,1,40.000000,359626.000000,119918.666667,31.000000,1518773034.000000,89340999.647059,5,3,17,0,2,17,1.352000,4.480615,3.437705,0.009706,3.000000,0.606758,20,10.313115059071265,10.314879115071268,0,0.0017640560000025118,4,17,4.25,0.14285714285714285,0.8095238095238095,0.20224183479917998,0.5822535866380644,4.0,3.6978001366143594
0x4899f3371fb9f8e68a0b639bf1fd75220a089c42,1,10327.000000,27234.000000,18780.500000,0.000000,1518913977.000000,75967061.600000,6,2,20,0,2,19,0.109139,14.753051,7.431095,0.019190,5.150000,0.743182,22,14.86218970799503,14.863638707995026,0,0.0014489999999955927,5,9,6.666666666666667,0.08695652173913043,0.8695652173913043,0.49265659363286096,0.6446255338942583,3.6666666666666665,4.497503431038043
0xe88379631857c0d8174efefdf8dca25b29610f08,1,110674.000000,754458.000000,432566.000000,184.000000,1518282492.000000,759141338.000000,11,2,2,0,2,2,0.054547,0.057608,0.056077,0.055408,0.058469,0.056938,4,0.11215402,0.11387602,0,0.0017220000000000013,4,1,0.6666666666666666,0.4,0.4,0.013646387982547609,0.01344003164137342,0.36363636363636365,0.02805094343796702
0x7ba85e2e55c7598378fe927ad2aef2dac6c45218,1,0,0,0,288.000000,1519127916.000000,108514170.000000,2,1,14,0,1,11,26.370000,26.370000,26.370000,0.100000,20.000000,1.884143,15,26.37,26.378,0,0.007999999999999119,2,14,7.0,0.0625,0.875,0,0.7787279029519544,7.5,11.659320333916934
0x0b591a58137f154f59aea1284166d6a7b49821fd,1,0,0,0,588.000000,1519193764.000000,759597176.000000,6,1,2,0,1,1,1.999139,1.999139,1.999139,1.000000,1.000000,1.000000,3,1.999139,2.0,0,0.0008610000000000007,2,2,1.0,0.25,0.5,0,0.0,0.5,0.8161451043807508
0x570ac27d1048dcba1a4c58fe80109b9cf9b0e2ef,1,0.000000,1178.000000,404.205882,0.000000,1517235445.000000,44682058.823529,23,34,34,0,8,29,0.019160,7.998866,1.158855,0.020000,8.000000,1.159920,68,39.40106341500001,39.437288415,0,0.03622499999998752,23,25,0.9714285714285714,0.4927536231884058,0.4927536231884058,0.6454424262499949,0.6447959791613173,2.9565217391304346,1.3900652518653962
0xf4710562c804087af20b7396ce7cba38b43fb61f,1,2355.000000,337415.000000,129464.142857,140.000000,1519253965.000000,759627052.500000,11,7,2,0,7,2,0.020000,0.795000,0.177098,0.300000,0.950000,0.625000,9,1.23968819,1.25,0,0.010311809999999921,7,2,0.25,0.7,0.2,0.6661255954306406,0.25999995840000667,0.8181818181818182,0.46877756751847877
0x71b7767a9464ea1ad82db434f06d9330d34a9fe5,1,0,0,0,0,0,0,33,1,1,0,1,1,0.299811,0.299811,0.299811,0.300000,0.300000,0.300000,2,0.299811,0.3,0,0.00018899999999999473,2,1,0.5,0.3333333333333333,0.3333333333333333,0,0,0.06060606060606061,0.1499055
0x79a9e902cfbe87fa5065905293992c15de7f6095,1,29.000000,1593183.000000,504368.000000,52.000000,1519224087.000000,217033548.571429,30,5,7,0,4,6,0.000000,1.000000,0.600000,0.200000,1.016000,0.430714,12,3.0,3.015,0,0.015000000000000124,6,7,1.1666666666666667,0.38461538461538464,0.5384615384615384,0.3999999333333444,0.31717595099918694,0.4,1.0044888694698857
0xe977419ef28e71ed541ff6318cea9a6392709a48,1,0,0,0,736.000000,1519114128.000000,89369709.235294,4,1,17,0,1,17,7.094721,7.094721,7.094721,0.022000,1.478353,0.417387,18,7.094720566,7.095581566,0,0.0008609999999995566,3,12,8.5,0.05263157894736842,0.8947368421052632,0,0.5545320572829773,4.5,2.4041433520161966
0x785a751b2e36b2b0fdb80100b7ca14889a768a22,1,0,0,0,0.000000,1519552623.000000,34537651.136364,12,1,44,0,1,37,36.783539,36.783539,36.783539,0.040913,5.000000,0.833726,45,36.78353905853662,36.68395905853661,0,-0.09958000000001022,3,41,22.0,0.021739130434782608,0.9565217391304348,0,0.5158096663257351,3.75,9.4620291959499
0xaa2498d85ba7559006f90110a4bc33c10a06c1af,1,24.000000,952369.000000,119381.375000,0.000000,1518944993.000000,18760525.382716,19,8,81,0,8,62,2.403152,7.116099,6.490102,0.000000,2.000000,0.631184,89,51.92081399,51.12590099,0,-0.7949130000000011,16,28,9.0,0.08888888888888889,0.9,0.08140299474969007,0.3738218970502896,4.684210526315789,15.649174235208548
0xe009321b26350c2cff5db607068c1f6813df40d7,1,0,0,0,0.000000,1519600114.000000,116892564.230769,135,1,13,0,1,11,12.655625,12.655625,12.655625,0.090000,3.000000,0.973660,14,12.65562456,12.65757756,0,0.0019530000000003156,2,13,6.5,0.06666666666666667,0.8666666666666667,0,0.43930411895776805,0.1037037037037037,3.2418768191273393
0x52b34625687d6266a3b98fd5d214828f0670d7ed,1,0,0,0,94.000000,1519453092.000000,31668945.520833,14,1,48,0,1,42,26.662893,26.662893,26.662893,0.010000,3.094000,0.546840,49,26.662892945332338,26.248312945332344,0,-0.41457999999999373,9,25,24.0,0.02,0.96,0,0.49788028301510084,3.5,8.04914679739804
0x717d2041c516573a0e27f552cdb6c5c3ec7b4e09,1,0,0,0,0.000000,1519877011.000000,253317753.666667,1091,1,6,0,1,6,3.836750,3.836750,3.836750,0.020000,1.250000,0.640333,7,3.83675,3.8419999999999996,0,0.005249999999999755,2,6,3.0,0.125,0.75,0,0.384608650677115,0.006416131989000917,1.4840322750423411
